Episodes,Episodic Return,Epsilon
1,-90,1.0
2,-100,0.9999
3,-70,0.9998
4,-100,0.9997
5,-100,0.9996
6,-100,0.9995
7,-80,0.9994000000000001
8,-100,0.9993000000000001
9,-100,0.9992000000000001
10,-90,0.9991000000000001
11,-100,0.9990000000000001
12,-100,0.9989000000000001
13,-90,0.9988000000000001
14,-100,0.9987000000000001
15,-100,0.9986000000000002
16,-100,0.9985000000000002
17,-100,0.9984000000000002
18,-100,0.9983000000000002
19,-100,0.9982000000000002
20,-100,0.9981000000000002
21,-100,0.9980000000000002
22,-100,0.9979000000000002
23,-100,0.9978000000000002
24,-100,0.9977000000000003
25,-100,0.9976000000000003
26,-90,0.9975000000000003
27,-100,0.9974000000000003
28,-90,0.9973000000000003
29,-100,0.9972000000000003
30,-100,0.9971000000000003
31,-100,0.9970000000000003
32,-100,0.9969000000000003
33,-100,0.9968000000000004
34,-100,0.9967000000000004
35,-100,0.9966000000000004
36,-100,0.9965000000000004
37,-100,0.9964000000000004
38,-100,0.9963000000000004
39,-100,0.9962000000000004
40,-90,0.9961000000000004
41,-100,0.9960000000000004
42,-90,0.9959000000000005
43,-100,0.9958000000000005
44,-90,0.9957000000000005
45,-100,0.9956000000000005
46,-100,0.9955000000000005
47,-100,0.9954000000000005
48,-100,0.9953000000000005
49,-100,0.9952000000000005
50,-90,0.9951000000000005
51,-100,0.9950000000000006
52,-100,0.9949000000000006
53,-100,0.9948000000000006
54,-100,0.9947000000000006
55,-100,0.9946000000000006
56,-100,0.9945000000000006
57,-100,0.9944000000000006
58,-100,0.9943000000000006
59,-90,0.9942000000000006
60,-100,0.9941000000000006
61,-100,0.9940000000000007
62,-100,0.9939000000000007
63,-100,0.9938000000000007
64,-100,0.9937000000000007
65,-100,0.9936000000000007
66,-100,0.9935000000000007
67,-100,0.9934000000000007
68,-100,0.9933000000000007
69,-100,0.9932000000000007
70,-100,0.9931000000000008
71,-100,0.9930000000000008
72,-100,0.9929000000000008
73,-100,0.9928000000000008
74,-100,0.9927000000000008
75,-100,0.9926000000000008
76,-100,0.9925000000000008
77,-100,0.9924000000000008
78,-100,0.9923000000000008
79,-100,0.9922000000000009
80,-100,0.9921000000000009
81,-100,0.9920000000000009
82,-100,0.9919000000000009
83,-100,0.9918000000000009
84,-100,0.9917000000000009
85,-90,0.9916000000000009
86,-100,0.9915000000000009
87,-100,0.991400000000001
88,-100,0.991300000000001
89,-100,0.991200000000001
90,-100,0.991100000000001
91,-100,0.991000000000001
92,-100,0.990900000000001
93,-100,0.990800000000001
94,-100,0.990700000000001
95,-100,0.990600000000001
96,-100,0.990500000000001
97,-100,0.9904000000000011
98,-90,0.9903000000000011
99,-90,0.9902000000000011
100,-90,0.9901000000000011
101,-100,0.9900000000000011
102,-90,0.9899000000000011
103,-90,0.9898000000000011
104,-100,0.9897000000000011
105,-80,0.9896000000000011
106,-100,0.9895000000000012
107,-90,0.9894000000000012
108,-90,0.9893000000000012
109,-100,0.9892000000000012
110,-100,0.9891000000000012
111,-90,0.9890000000000012
112,-90,0.9889000000000012
113,-100,0.9888000000000012
114,-100,0.9887000000000012
115,-100,0.9886000000000013
116,-100,0.9885000000000013
117,-100,0.9884000000000013
118,-90,0.9883000000000013
119,-100,0.9882000000000013
120,-100,0.9881000000000013
121,-100,0.9880000000000013
122,-90,0.9879000000000013
123,-100,0.9878000000000013
124,-100,0.9877000000000014
125,-100,0.9876000000000014
126,-100,0.9875000000000014
127,-100,0.9874000000000014
128,-100,0.9873000000000014
129,-100,0.9872000000000014
130,-100,0.9871000000000014
131,-100,0.9870000000000014
132,-90,0.9869000000000014
133,-100,0.9868000000000015
134,-100,0.9867000000000015
135,-100,0.9866000000000015
136,-100,0.9865000000000015
137,-100,0.9864000000000015
138,-100,0.9863000000000015
139,-100,0.9862000000000015
140,-100,0.9861000000000015
141,-90,0.9860000000000015
142,-100,0.9859000000000016
143,-100,0.9858000000000016
144,-90,0.9857000000000016
145,-100,0.9856000000000016
146,-100,0.9855000000000016
147,-90,0.9854000000000016
148,-100,0.9853000000000016
149,-100,0.9852000000000016
150,-100,0.9851000000000016
151,-100,0.9850000000000017
152,-100,0.9849000000000017
153,-100,0.9848000000000017
154,-100,0.9847000000000017
155,-100,0.9846000000000017
156,-90,0.9845000000000017
157,-100,0.9844000000000017
158,-100,0.9843000000000017
159,-100,0.9842000000000017
160,-100,0.9841000000000018
161,-100,0.9840000000000018
162,-100,0.9839000000000018
163,-100,0.9838000000000018
164,-100,0.9837000000000018
165,-100,0.9836000000000018
166,-100,0.9835000000000018
167,-100,0.9834000000000018
168,-90,0.9833000000000018
169,-100,0.9832000000000019
170,-100,0.9831000000000019
171,-100,0.9830000000000019
172,-100,0.9829000000000019
173,-100,0.9828000000000019
174,-100,0.9827000000000019
175,-100,0.9826000000000019
176,-100,0.9825000000000019
177,-100,0.9824000000000019
178,-100,0.982300000000002
179,-90,0.982200000000002
180,-100,0.982100000000002
181,-100,0.982000000000002
182,-90,0.981900000000002
183,-100,0.981800000000002
184,-100,0.981700000000002
185,-100,0.981600000000002
186,-100,0.981500000000002
187,-100,0.981400000000002
188,-90,0.9813000000000021
189,-100,0.9812000000000021
190,-100,0.9811000000000021
191,-100,0.9810000000000021
192,-100,0.9809000000000021
193,-90,0.9808000000000021
194,-100,0.9807000000000021
195,-70,0.9806000000000021
196,-90,0.9805000000000021
197,-90,0.9804000000000022
198,-100,0.9803000000000022
199,-100,0.9802000000000022
200,-100,0.9801000000000022
201,-100,0.9800000000000022
202,-100,0.9799000000000022
203,-90,0.9798000000000022
204,-100,0.9797000000000022
205,-90,0.9796000000000022
206,-90,0.9795000000000023
207,-100,0.9794000000000023
208,-90,0.9793000000000023
209,-100,0.9792000000000023
210,-100,0.9791000000000023
211,-100,0.9790000000000023
212,-100,0.9789000000000023
213,-100,0.9788000000000023
214,-100,0.9787000000000023
215,-100,0.9786000000000024
216,-90,0.9785000000000024
217,-100,0.9784000000000024
218,-100,0.9783000000000024
219,-100,0.9782000000000024
220,-100,0.9781000000000024
221,-90,0.9780000000000024
222,-100,0.9779000000000024
223,-100,0.9778000000000024
224,-100,0.9777000000000025
225,-100,0.9776000000000025
226,-100,0.9775000000000025
227,-100,0.9774000000000025
228,-100,0.9773000000000025
229,-100,0.9772000000000025
230,-100,0.9771000000000025
231,-100,0.9770000000000025
232,-100,0.9769000000000025
233,-100,0.9768000000000026
234,-100,0.9767000000000026
235,-100,0.9766000000000026
236,-100,0.9765000000000026
237,-100,0.9764000000000026
238,-100,0.9763000000000026
239,-100,0.9762000000000026
240,-100,0.9761000000000026
241,-100,0.9760000000000026
242,-100,0.9759000000000027
243,-100,0.9758000000000027
244,-100,0.9757000000000027
245,-100,0.9756000000000027
246,-100,0.9755000000000027
247,-100,0.9754000000000027
248,-90,0.9753000000000027
249,-100,0.9752000000000027
250,-100,0.9751000000000027
251,-100,0.9750000000000028
252,-100,0.9749000000000028
253,-100,0.9748000000000028
254,-100,0.9747000000000028
255,-100,0.9746000000000028
256,-90,0.9745000000000028
257,-100,0.9744000000000028
258,-90,0.9743000000000028
259,-90,0.9742000000000028
260,-100,0.9741000000000029
261,-100,0.9740000000000029
262,-100,0.9739000000000029
263,-100,0.9738000000000029
